Date,USD_TRY_Buying,USD_TRY_Selling,AUD_TRY_Buying,AUD_TRY_Selling,DKK_TRY_Buying,DKK_TRY_Selling,EUR_TRY_Buying,EUR_TRY_Selling,GBP_TRY_Buying,GBP_TRY_Selling,CHF_TRY_Buying,CHF_TRY_Selling,SEK_TRY_Buying,SEK_TRY_Selling,CAD_TRY_Buying,CAD_TRY_Selling,KWD_TRY_Buying,KWD_TRY_Selling,NOK_TRY_Buying,NOK_TRY_Selling,SAR_TRY_Buying,SAR_TRY_Selling,JPY_TRY_Buying,JPY_TRY_Selling,BGN_TRY_Buying,BGN_TRY_Selling,RON_TRY_Buying,RON_TRY_Selling,RUB_TRY_Buying,RUB_TRY_Selling,IRR_TRY_Buying,IRR_TRY_Selling,CNY_TRY_Buying,CNY_TRY_Selling,PKR_TRY_Buying,PKR_TRY_Selling,QAR_TRY_Buying,QAR_TRY_Selling,XDR_TRY_Buying,XDR_TRY_Selling,KRW_TRY_Buying,KRW_TRY_Selling,AZN_TRY_Buying,AZN_TRY_Selling,AED_TRY_Buying,AED_TRY_Selling
2022-04-28,14.7798,14.8064,10.4916,10.5600,2.0855,2.0958,15.5448,15.5728,18.4517,18.5479,15.1782,15.2757,1.5001,1.5156,11.4987,11.5506,47.9192,48.5462,1.5744,1.5850,3.9404,3.9475,11.2845,11.3592,7.9028,8.0062,3.1239,3.1647,0.20165,0.20428,0.03499,0.03545,2.2231,2.2522,0.07912,0.08016,4.0263,4.0790,19.8479,None,0.01155,0.01170,8.6504,8.7636,4.0013,4.0537
2022-04-29,14.7852,14.8118,10.5575,10.6263,2.0949,2.1052,15.6139,15.6420,18.5317,18.6283,15.2089,15.3066,1.5064,1.5220,11.5873,11.6396,47.9558,48.5833,1.5873,1.5980,3.9419,3.9490,11.3342,11.4092,7.9381,8.0420,3.1374,3.1784,0.20576,0.20845,0.03501,0.03546,2.2308,2.2600,0.07920,0.08023,4.0293,4.0820,19.8985,None,0.01169,0.01184,8.6535,8.7667,4.0027,4.0551
2022-05-05,14.8313,14.8580,10.6743,10.7439,2.1074,2.1178,15.7054,15.7337,18.5428,18.6394,15.1340,15.2312,1.5109,1.5265,11.6167,11.6691,48.1183,48.7479,1.5928,1.6035,3.9539,3.9610,11.4044,11.4799,7.9850,8.0895,3.1562,3.1975,0.22583,0.22879,0.03511,0.03557,2.2284,2.2576,0.07942,0.08046,4.0378,4.0906,19.9677,None,0.01171,0.01187,8.6805,8.7941,4.0152,4.0678
2022-05-06,14.8978,14.9247,10.5318,10.6005,2.1089,2.1192,15.7147,15.7430,18.3393,18.4349,15.0849,15.1818,1.4922,1.5076,11.5859,11.6382,48.2596,48.8911,1.5684,1.5789,3.9719,3.9790,11.3919,11.4673,7.9896,8.0941,3.1577,3.1990,0.22255,0.22546,0.03527,0.03573,2.2184,2.2475,0.07943,0.08047,4.0583,4.1114,19.9808,None,0.01166,0.01181,8.7194,8.8335,4.0333,4.0860
2022-05-09,14.9740,15.0010,10.4639,10.5321,2.1150,2.1254,15.7587,15.7871,18.3990,18.4950,15.0460,15.1426,1.4899,1.5053,11.5594,11.6115,48.5090,49.1438,1.5647,1.5752,3.9920,3.9992,11.3888,11.4642,8.0121,8.1169,3.1676,3.2090,0.21283,0.21562,0.03545,0.03592,2.2141,2.2430,0.07912,0.08016,4.0750,4.1283,20.0426,None,0.01167,0.01182,8.7640,8.8787,4.0539,4.1069
2022-05-10,15.1926,15.2199,10.5459,10.6146,2.1526,2.1631,16.0374,16.0663,18.7051,18.8026,15.2455,15.3434,1.5047,1.5203,11.6692,11.7219,49.2440,49.8884,1.5660,1.5766,4.0503,4.0576,11.6400,11.7171,8.1535,8.2601,3.2243,3.2665,0.21824,0.22109,0.03597,0.03644,2.2480,2.2774,0.08005,0.08110,4.1330,4.1871,20.3690,None,0.01184,0.01200,8.8919,9.0083,4.1130,4.1669
2022-05-11,15.2882,15.3157,10.6733,10.7429,2.1657,2.1763,16.1330,16.1621,18.8562,18.9545,15.3992,15.4980,1.5233,1.5391,11.7667,11.8198,49.5505,50.1988,1.5792,1.5898,4.0757,4.0830,11.7399,11.8176,8.2025,8.3098,3.2424,3.2848,0.22095,0.22385,0.03620,0.03667,2.2615,2.2911,0.07983,0.08087,4.1608,4.2152,20.5005,None,0.01193,0.01209,8.9479,9.0650,4.1389,4.1931
2022-05-12,15.3526,15.3802,10.5343,10.6030,2.1517,2.1622,16.0354,16.0643,18.6918,18.7892,15.3802,15.4789,1.5096,1.5252,11.7675,11.8206,49.7465,50.3974,1.5540,1.5645,4.0929,4.1003,11.8932,11.9720,8.1526,8.2592,3.2226,3.2648,0.23305,0.23610,0.03635,0.03682,2.2498,2.2793,0.07981,0.08086,4.1729,4.2275,20.4925,None,0.01184,0.01199,8.9856,9.1032,4.1564,4.2108
2022-05-13,15.4378,15.4656,10.6070,10.6762,2.1530,2.1636,16.0455,16.0744,18.8040,18.9020,15.3924,15.4912,1.5215,1.5372,11.8512,11.9046,50.0112,50.6656,1.5658,1.5764,4.1156,4.1231,11.9518,12.0310,8.1578,8.2645,3.2259,3.2681,0.23809,0.24120,0.03655,0.03703,2.2609,2.2905,0.07933,0.08037,4.2054,4.2604,20.5741,None,0.01197,0.01212,9.0355,9.1537,4.1794,4.2341
2022-05-16,15.5639,15.5919,10.7256,10.7955,2.1758,2.1865,16.2166,16.2458,19.0167,19.1159,15.4585,15.5577,1.5382,1.5542,12.0142,12.0684,50.4023,51.0618,1.5845,1.5952,4.1491,4.1566,12.0086,12.0881,8.2451,8.3530,3.2596,3.3023,0.24033,0.24347,0.03685,0.03733,2.2775,2.3073,0.07986,0.08091,4.2352,4.2906,20.7559,None,0.01205,0.01221,9.0579,9.1765,4.2135,4.2687
2022-05-17,15.7886,15.8171,11.0684,11.1406,2.2222,2.2331,16.5628,16.5926,19.6206,19.7229,15.8075,15.9090,1.5804,1.5967,12.3007,12.3561,51.1702,51.8398,1.6288,1.6398,4.2091,4.2166,12.1787,12.2593,8.4205,8.5307,3.3287,3.3722,0.24364,0.24683,0.03738,0.03787,2.3272,2.3576,0.07993,0.08098,4.2964,4.3527,21.1442,None,0.01236,0.01252,9.2408,9.3617,4.2744,4.3303
2022-05-18,15.9205,15.9492,11.1409,11.2136,2.2464,2.2574,16.7425,16.7727,19.7183,19.8211,15.9358,16.0381,1.5929,1.6094,12.3874,12.4433,51.6131,52.2884,1.6343,1.6453,4.2442,4.2519,12.2924,12.3738,8.5124,8.6238,3.3652,3.4093,0.24915,0.25241,0.03769,0.03819,2.3467,2.3774,0.08000,0.08105,4.3374,4.3941,21.3326,None,0.01250,0.01266,9.3180,9.4399,4.3101,4.3665
2022-05-20,15.9249,15.9536,11.2180,11.2911,2.2603,2.2714,16.8483,16.8786,19.8372,19.9406,16.3445,16.4495,1.5991,1.6156,12.4337,12.4897,51.7046,52.3811,1.6384,1.6494,4.2454,4.2530,12.4117,12.4939,8.5658,8.6779,3.3860,3.4303,0.26426,0.26771,0.03770,0.03820,2.3723,2.4033,0.07881,0.07984,4.3341,4.3908,21.4268,None,0.01250,0.01266,9.3206,9.4425,4.3113,4.3677
2022-05-23,15.8494,15.8780,11.2444,11.3177,2.2636,2.2747,16.8698,16.9002,19.8901,19.9938,16.3237,16.4285,1.6020,1.6186,12.3783,12.4342,51.4846,52.1583,1.6423,1.6533,4.2253,4.2329,12.3913,12.4734,8.5769,8.6891,3.3907,3.4351,0.26915,0.27267,0.03753,0.03802,2.3677,2.3987,0.07854,0.07957,4.3159,4.3724,21.3886,None,0.01248,0.01264,9.2764,9.3978,4.2909,4.3470
2022-05-24,16.0846,16.1135,11.3599,11.4340,2.3116,2.3229,17.2255,17.2565,20.1116,20.2165,16.6396,16.7465,1.6344,1.6513,12.5529,12.6095,52.2819,52.9660,1.6689,1.6801,4.2882,4.2959,12.5925,12.6758,8.7589,8.8735,3.4632,3.5085,0.28024,0.28390,0.03808,0.03858,2.3976,2.4290,0.07957,0.08061,4.3752,4.4324,21.7371,None,0.01265,0.01282,9.4140,9.5372,4.3545,4.4115
2022-05-25,16.2670,16.2963,11.4906,11.5656,2.3307,2.3421,17.3660,17.3973,20.3254,20.4314,16.8536,16.9618,1.6442,1.6612,12.6484,12.7055,52.8777,53.5696,1.6897,1.7010,4.3367,4.3445,12.7707,12.8553,8.8291,8.9446,3.4943,3.5401,0.28694,0.29070,0.03851,0.03902,2.4228,2.4545,0.08004,0.08108,4.4309,4.4889,21.9633,None,0.01278,0.01295,9.5208,9.6454,4.4039,4.4615
2022-05-26,16.3681,16.3975,11.5740,11.6495,2.3496,2.3612,17.5101,17.5417,20.5722,20.6794,17.0115,17.1208,1.6494,1.6665,12.7494,12.8069,53.2320,53.9286,1.7056,1.7170,4.3637,4.3715,12.8742,12.9594,8.9025,9.0190,3.5233,3.5694,0.26399,0.26745,0.03875,0.03926,2.4178,2.4495,0.08041,0.08146,4.4571,4.5154,22.1065,None,0.01286,0.01303,9.5799,9.7053,4.4313,4.4893
2022-05-27,16.3479,16.3773,11.6415,11.7174,2.3523,2.3639,17.5270,17.5585,20.5837,20.6910,17.0046,17.1138,1.6539,1.6710,12.8098,12.8676,53.1591,53.8547,1.7130,1.7246,4.3583,4.3661,12.8367,12.9217,8.9107,9.0273,3.5260,3.5721,0.24738,0.25062,0.03871,0.03921,2.4199,2.4516,0.08159,0.08266,4.4501,4.5083,22.0999,None,0.01297,0.01314,9.5681,9.6933,4.4259,4.4838
2022-05-30,16.3562,16.3857,11.7214,11.7979,2.3625,2.3741,17.6019,17.6336,20.6338,20.7414,17.0371,17.1465,1.6670,1.6843,12.8705,12.9286,53.1906,53.8866,1.7303,1.7419,4.3606,4.3685,12.8159,12.9007,8.9488,9.0659,3.5402,3.5865,0.25593,0.25928,0.03873,0.03923,2.4418,2.4738,0.08183,0.08290,4.4469,4.5051,22.1581,None,0.01314,0.01332,9.5730,9.6983,4.4281,4.4860
2022-05-31,16.3876,16.4171,11.7435,11.8201,2.3581,2.3697,17.5702,17.6019,20.6120,20.7195,17.0260,17.1353,1.6634,1.6806,12.9141,12.9723,53.2660,53.9630,1.7323,1.7439,4.3691,4.3770,12.7746,12.8592,8.9333,9.0502,3.5340,3.5802,0.26357,0.26702,0.03880,0.03931,2.4467,2.4787,0.08214,0.08321,4.4596,4.5179,22.1623,None,0.01315,0.01333,9.5914,9.7169,4.4366,4.4946
2022-06-01,16.4127,16.4423,11.7675,11.8443,2.3609,2.3725,17.5916,17.6233,20.6236,20.7311,17.0339,17.1432,1.6701,1.6873,12.9562,13.0146,53.3102,54.0078,1.7458,1.7575,4.3760,4.3839,12.6498,12.7336,8.9443,9.0613,3.5386,3.5849,0.26542,0.26890,0.03886,0.03937,2.4401,2.4720,0.08253,0.08361,4.4691,4.5276,22.1645,None,0.01312,0.01329,9.6061,9.7318,4.4434,4.5015
2022-06-02,16.4390,16.4686,11.7962,11.8731,2.3581,2.3697,17.5700,17.6017,20.5782,20.6855,17.0885,17.1983,1.6702,1.6875,12.9741,13.0326,53.4013,54.1001,1.7326,1.7442,4.3829,4.3908,12.6344,12.7181,8.9326,9.0495,3.5360,3.5822,0.26562,0.26910,0.03892,0.03943,2.4494,2.4815,0.08278,0.08386,4.4752,4.5337,22.1753,None,0.01308,0.01325,9.6215,9.7474,4.4505,4.5087
2022-06-03,16.4765,16.5062,11.9205,11.9983,2.3766,2.3882,17.7066,17.7385,20.6759,20.7837,17.1499,17.2600,1.6886,1.7061,13.0913,13.1504,53.5328,54.2333,1.7483,1.7600,4.3928,4.4007,12.6412,12.7249,9.0028,9.1206,3.5627,3.6093,0.26537,0.26884,0.03901,0.03952,2.4600,2.4922,0.08290,0.08399,4.4851,4.5438,22.2701,None,0.01316,0.01334,9.6434,9.7696,4.4606,4.5190
2022-06-06,16.5588,16.5887,11.9268,12.0046,2.3862,2.3979,17.7785,17.8105,20.7582,20.8664,17.1845,17.2948,1.6927,1.7102,13.1617,13.2210,53.8011,54.5051,1.7574,1.7692,4.4146,4.4226,12.6415,12.7252,9.0389,9.1572,3.5773,3.6241,0.26933,0.27285,0.03920,0.03972,2.4779,2.5103,0.08228,0.08336,4.5068,4.5658,22.3714,None,0.01316,0.01334,9.6916,9.8184,4.4829,4.5416
2022-06-07,16.7084,16.7385,11.9734,12.0515,2.3944,2.4062,17.8408,17.8730,20.8323,20.9409,17.0828,17.1925,1.6919,1.7095,13.2464,13.3062,54.2181,54.9275,1.7549,1.7667,4.4542,4.4622,12.5533,12.6364,9.0707,9.1894,3.5889,3.6358,0.27244,0.27601,0.03956,0.04008,2.4915,2.5241,0.08209,0.08317,4.5444,4.6039,22.4925,None,0.01322,0.01339,9.7791,9.9071,4.5234,4.5826
2022-06-08,17.0925,17.1232,12.2647,12.3447,2.4553,2.4673,18.2931,18.3260,21.4047,21.5163,17.4596,17.5717,1.7368,1.7548,13.6070,13.6683,55.4715,56.1973,1.8000,1.8121,4.5563,4.5645,12.7486,12.8330,9.3007,9.4224,3.6787,3.7269,0.28165,0.28534,0.04047,0.04100,2.5427,2.5759,0.08461,0.08571,4.6534,4.7143,23.0165,None,0.01353,0.01370,10.0039,10.1348,4.6274,4.6879
2022-06-09,17.1985,17.2295,12.3182,12.3985,2.4735,2.4856,18.4300,18.4633,21.4999,21.6120,17.5418,17.6544,1.7461,1.7641,13.6681,13.7298,55.8281,56.5586,1.8082,1.8203,4.5846,4.5928,12.8436,12.9287,9.3700,9.4926,3.7055,3.7540,0.29242,0.29625,0.04072,0.04125,2.5615,2.5950,0.08527,0.08639,4.6726,4.7337,23.1702,None,0.01362,0.01380,10.0660,10.1977,4.6561,4.7170
2022-06-10,17.0589,17.0896,12.1216,12.2007,2.4282,2.4402,18.0924,18.1250,21.2223,21.3330,17.3621,17.4735,1.7117,1.7295,13.3867,13.4471,55.3207,56.0446,1.7768,1.7888,4.5472,4.5554,12.7173,12.8015,9.1985,9.3189,3.6389,3.6865,0.29211,0.29593,0.04039,0.04092,2.5348,2.5680,0.08397,0.08507,4.6436,4.7043,22.8918,None,0.01336,0.01354,9.9843,10.1149,4.6183,4.6788
2022-06-13,17.2344,17.2654,12.0055,12.0837,2.4204,2.4323,18.0353,18.0678,21.0141,21.1237,17.3246,17.4359,1.6960,1.7135,13.3971,13.4576,55.8458,56.5766,1.7499,1.7617,4.5939,4.6022,12.7814,12.8660,9.1697,9.2897,3.6293,3.6768,0.30023,0.30416,0.04080,0.04134,2.5449,2.5782,0.08419,0.08530,4.6846,4.7459,22.9721,None,0.01330,0.01348,10.0870,10.2190,4.6658,4.7269
2022-06-14,17.2343,17.2653,11.9062,11.9839,2.4161,2.4280,18.0055,18.0379,20.8640,20.9728,17.3242,17.4355,1.6893,1.7068,13.3290,13.3891,55.7897,56.5197,1.7342,1.7458,4.5935,4.6018,12.7948,12.8796,9.1553,9.2751,3.6216,3.6690,0.30040,0.30433,0.04080,0.04134,2.5457,2.5791,0.08342,0.08451,4.6896,4.7510,22.9500,None,0.01331,0.01349,10.0869,10.2189,4.6658,4.7268
2022-06-15,17.2568,17.2879,11.9270,12.0047,2.4269,2.4389,18.0818,18.1144,20.8010,20.9094,17.2470,17.3577,1.6944,1.7120,13.3161,13.3762,55.8564,56.5873,1.7300,1.7416,4.5994,4.6076,12.7952,12.8799,9.1936,9.3139,3.6358,3.6834,0.30291,0.30688,0.04086,0.04139,2.5556,2.5891,0.08304,0.08412,4.6842,4.7455,22.9974,None,0.01329,0.01346,10.1001,10.2323,4.6719,4.7330
2022-06-16,17.2880,17.3191,12.0221,12.1005,2.4138,2.4257,17.9840,18.0164,20.9292,21.0383,17.5423,17.6550,1.6753,1.6926,13.3489,13.4091,55.9466,56.6787,1.7163,1.7279,4.6073,4.6156,12.9234,13.0090,9.1433,9.2630,3.6168,3.6641,0.30215,0.30610,0.04093,0.04147,2.5609,2.5944,0.08281,0.08389,4.7071,4.7687,23.0094,None,0.01330,0.01348,10.1184,10.2508,4.6803,4.7416
2022-06-17,17.2905,17.3216,12.0569,12.1355,2.4392,2.4512,18.1730,18.2057,21.2148,21.3254,17.8736,17.9883,1.6925,1.7100,13.3066,13.3666,56.0280,56.7612,1.7332,1.7448,4.6080,4.6163,12.8191,12.9040,9.2392,9.3601,3.6528,3.7006,0.30358,0.30755,0.04094,0.04147,2.5655,2.5991,0.08218,0.08325,4.7212,4.7830,23.1010,None,0.01330,0.01348,10.1198,10.2522,4.6810,4.7422
2022-06-20,17.3113,17.3425,12.0619,12.1406,2.4459,2.4579,18.2219,18.2547,21.1611,21.2714,17.8993,18.0142,1.7006,1.7182,13.3049,13.3649,56.0793,56.8131,1.7427,1.7544,4.6136,4.6220,12.8096,12.8944,9.2647,9.3859,3.6644,3.7123,0.30645,0.31046,0.04099,0.04152,2.5743,2.6080,0.08201,0.08309,4.7110,4.7727,23.1353,None,0.01332,0.01350,10.1320,10.2646,4.6866,4.7480
2022-06-21,17.3168,17.3480,12.0315,12.1099,2.4534,2.4655,18.2799,18.3128,21.2428,21.3535,17.8851,18.0000,1.7114,1.7291,13.3726,13.4329,56.0981,56.8322,1.7602,1.7721,4.6149,4.6232,12.7475,12.8319,9.2937,9.4153,3.6742,3.7223,0.31423,0.31834,0.04100,0.04154,2.5713,2.6049,0.08130,0.08236,4.7152,4.7769,23.1574,None,0.01332,0.01350,10.1352,10.2678,4.6881,4.7495
2022-06-22,17.3301,17.3613,11.9255,12.0032,2.4445,2.4565,18.2142,18.2470,21.1595,21.2698,17.8884,18.0033,1.6999,1.7175,13.3323,13.3925,56.1530,56.8877,1.7352,1.7469,4.6187,4.6270,12.6946,12.7787,9.2593,9.3805,3.6609,3.7088,0.32291,0.32714,0.04103,0.04157,2.5658,2.5993,0.08154,0.08261,4.7079,4.7695,23.1207,None,0.01323,0.01340,10.1430,10.2757,4.6917,4.7531
2022-06-23,17.3470,17.3782,11.9234,12.0011,2.4489,2.4609,18.2455,18.2784,21.1432,21.2534,17.9303,18.0454,1.6987,1.7163,13.3594,13.4196,56.2208,56.9564,1.7366,1.7482,4.6230,4.6314,12.7732,12.8578,9.2760,9.3974,3.6670,3.7150,0.32363,0.32787,0.04107,0.04161,2.5721,2.6058,0.08330,0.08439,4.7185,4.7803,23.1571,None,0.01323,0.01340,10.1529,10.2857,4.6963,4.7578
2022-06-24,17.3478,17.3791,11.9545,12.0325,2.4527,2.4648,18.2753,18.3083,21.2696,21.3805,18.0535,18.1694,1.7023,1.7199,13.3543,13.4146,56.2840,57.0205,1.7437,1.7554,4.6230,4.6314,12.8293,12.9142,9.2918,9.4134,3.6737,3.7217,0.32264,0.32686,0.04107,0.04161,2.5762,2.6099,0.08315,0.08424,4.7218,4.7836,23.1909,None,0.01331,0.01348,10.1534,10.2862,4.6965,4.7579
2022-06-27,16.6460,16.6760,11.5121,11.5872,2.3625,2.3741,17.6057,17.6375,20.4246,20.5311,17.3354,17.4468,1.6439,1.6609,12.9027,12.9609,53.9897,54.6962,1.6883,1.6997,4.4354,4.4433,12.2845,12.3658,8.9513,9.0685,3.5399,3.5862,0.31075,0.31482,0.03941,0.03993,2.4749,2.5072,0.07982,0.08086,4.5248,4.5840,22.2809,None,0.01289,0.01306,9.7426,9.8701,4.5065,4.5654
2022-06-28,16.6189,16.6488,11.5207,11.5959,2.3599,2.3715,17.5858,17.6175,20.3442,20.4503,17.3563,17.4677,1.6447,1.6618,12.9293,12.9876,53.8947,54.5999,1.6963,1.7077,4.4277,4.4357,12.2018,12.2826,8.9408,9.0578,3.5361,3.5824,0.31076,0.31482,0.03935,0.03986,2.4710,2.5033,0.08006,0.08111,4.5206,4.5798,22.2366,None,0.01285,0.01302,9.7267,9.8540,4.4991,4.5580
2022-06-29,16.6690,16.6991,11.4437,11.5183,2.3516,2.3632,17.5221,17.5536,20.2527,20.3583,17.4297,17.5416,1.6324,1.6493,12.9318,12.9901,54.0168,54.7236,1.6925,1.7039,4.4425,4.4505,12.2020,12.2828,8.9088,9.0254,3.5241,3.5703,0.32094,0.32514,0.03947,0.03998,2.4740,2.5064,0.08088,0.08194,4.5208,4.5800,22.2364,None,0.01277,0.01294,9.7561,9.8838,4.5127,4.5717
2022-06-30,16.6614,16.6914,11.4398,11.5144,2.3313,2.3427,17.3701,17.4014,20.1752,20.2804,17.3698,17.4813,1.6153,1.6320,12.8842,12.9423,53.9869,54.6933,1.6750,1.6863,4.4406,4.4486,12.1962,12.2770,8.8313,8.9468,3.4924,3.5381,0.31493,0.31905,0.03945,0.03996,2.4739,2.5062,0.08117,0.08223,4.5229,4.5821,22.1656,None,0.01276,0.01292,9.7516,9.8792,4.5106,4.5697
2022-07-01,16.7155,16.7456,11.3454,11.4193,2.3450,2.3565,17.4703,17.5018,20.1631,20.2682,17.3950,17.5067,1.6163,1.6331,12.9180,12.9763,54.1660,54.8748,1.6801,1.6914,4.4546,4.4626,12.3211,12.4027,8.8825,8.9988,3.5123,3.5582,0.30831,0.31234,0.03958,0.04009,2.4802,2.5126,0.08123,0.08229,4.5390,4.5984,22.2563,None,0.01281,0.01298,9.7833,9.9113,4.5253,4.5845
2022-07-04,16.7935,16.8237,11.5041,11.5791,2.3531,2.3647,17.5322,17.5638,20.3311,20.4371,17.4599,17.5720,1.6224,1.6392,13.0427,13.1016,54.4266,55.1388,1.6941,1.7055,4.4747,4.4828,12.3734,12.4553,8.9135,9.0301,3.5253,3.5715,0.30441,0.30839,0.03976,0.04028,2.4949,2.5276,0.08172,0.08279,4.5683,4.6281,22.3615,None,0.01288,0.01305,9.8289,9.9575,4.5464,4.6059
2022-07-05,16.9369,16.9674,11.5032,11.5782,2.3491,2.3607,17.5036,17.5351,20.3737,20.4799,17.5392,17.6519,1.6158,1.6326,13.1008,13.1599,54.8407,55.5583,1.6990,1.7104,4.5125,4.5206,12.4238,12.5061,8.8990,9.0154,3.5201,3.5662,0.28959,0.29338,0.04010,0.04062,2.5131,2.5460,0.08168,0.08275,4.6109,4.6712,22.4624,None,0.01287,0.01304,9.9129,10.0426,4.5852,4.6452
2022-07-06,17.1818,17.2128,11.6607,11.7368,2.3587,2.3703,17.5783,17.6100,20.4812,20.5880,17.6766,17.7900,1.6270,1.6439,13.1649,13.2243,55.5967,56.3242,1.7021,1.7135,4.5769,4.5852,12.6654,12.7493,8.9369,9.0539,3.5347,3.5809,0.26532,0.26879,0.04068,0.04121,2.5479,2.5812,0.08229,0.08337,4.6758,4.7370,22.7078,None,0.01308,0.01325,10.0562,10.1878,4.6515,4.7124
2022-07-07,17.2601,17.2912,11.7580,11.8347,2.3616,2.3732,17.5988,17.6305,20.6267,20.7343,17.7217,17.8355,1.6332,1.6501,13.2571,13.3169,55.8184,56.5488,1.7051,1.7166,4.5978,4.6061,12.6652,12.7491,8.9471,9.0642,3.5386,3.5849,0.27215,0.27571,0.04087,0.04140,2.5598,2.5933,0.08269,0.08378,4.6963,4.7577,22.7861,None,0.01320,0.01337,10.1020,10.2342,4.6728,4.7339
2022-07-13,17.3913,17.4226,11.7634,11.8401,2.3440,2.3555,17.4693,17.5007,20.6760,20.7838,17.7313,17.8451,1.6386,1.6555,13.3502,13.4105,56.1560,56.8908,1.6978,1.7092,4.6336,4.6419,12.6553,12.7391,8.8817,8.9979,3.5151,3.5611,0.29507,0.29894,0.04118,0.04171,2.5725,2.6062,0.08239,0.08347,4.7152,4.7769,22.8285,None,0.01326,0.01343,10.1788,10.3120,4.7083,4.7699
2022-07-14,17.4581,17.4896,11.7408,11.8174,2.3474,2.3590,17.4977,17.5292,20.6437,20.7513,17.7043,17.8180,1.6414,1.6584,13.3360,13.3962,56.3274,57.0644,1.7027,1.7142,4.6505,4.6589,12.5335,12.6165,8.8957,9.0122,3.5207,3.5668,0.29799,0.30189,0.04133,0.04187,2.5743,2.6080,0.08285,0.08394,4.7303,4.7922,22.8630,None,0.01319,0.01336,10.2179,10.3516,4.7264,4.7882
2022-07-18,17.4635,17.4950,11.8989,11.9765,2.3754,2.3870,17.7083,17.7402,20.8428,20.9515,17.8583,17.9730,1.6709,1.6882,13.4381,13.4987,56.4243,57.1626,1.7204,1.7319,4.6501,4.6585,12.6068,12.6903,9.0038,9.1216,3.5649,3.6116,0.30677,0.31078,0.04135,0.04189,2.5768,2.6105,0.08087,0.08193,4.7471,4.8092,22.9761,None,0.01320,0.01338,10.2211,10.3548,4.7279,4.7897
2022-07-19,17.5425,17.5741,12.0522,12.1308,2.4081,2.4200,17.9559,17.9883,21.0342,21.1438,18.0434,18.1593,1.7006,1.7182,13.5306,13.5917,56.7349,57.4773,1.7567,1.7685,4.6718,4.6802,12.7139,12.7981,9.1285,9.2479,3.6147,3.6620,0.31398,0.31809,0.04153,0.04208,2.5871,2.6210,0.07888,0.07991,4.7682,4.8306,23.1579,None,0.01332,0.01349,10.2673,10.4017,4.7492,4.8114
2022-07-20,17.5605,17.5922,12.1053,12.1843,2.4082,2.4200,17.9549,17.9873,21.0309,21.1406,18.0721,18.1881,1.7081,1.7258,13.6246,13.6861,56.7452,57.4877,1.7663,1.7781,4.6742,4.6826,12.6782,12.7622,9.1284,9.2478,3.6139,3.6612,0.31718,0.32133,0.04158,0.04212,2.5860,2.6198,0.07752,0.07854,4.7858,4.8485,23.1623,None,0.01332,0.01349,10.2779,10.4124,4.7541,4.8163
2022-07-21,17.6282,17.6599,12.0912,12.1700,2.4098,2.4216,17.9660,17.9984,21.0285,21.1381,18.0829,18.1990,1.7153,1.7331,13.6396,13.7012,56.9776,57.7232,1.7632,1.7751,4.6908,4.6993,12.6876,12.7716,9.1351,9.2546,3.6168,3.6641,0.31103,0.31510,0.04174,0.04228,2.5906,2.6245,0.07729,0.07830,4.7946,4.8574,23.2117,None,0.01338,0.01355,10.3175,10.4525,4.7724,4.8348
2022-07-22,17.7110,17.7429,12.2316,12.3114,2.4153,2.4271,18.0087,18.0412,21.1382,21.2484,18.2770,18.3944,1.7211,1.7389,13.7424,13.8044,57.2622,58.0115,1.7694,1.7813,4.7131,4.7216,12.8573,12.9424,9.1558,9.2756,3.6289,3.6764,0.30595,0.30995,0.04193,0.04248,2.6035,2.6376,0.07717,0.07818,4.8174,4.8805,23.3194,None,0.01341,0.01359,10.3659,10.5016,4.7949,4.8576
2022-07-25,17.8011,17.8331,12.3241,12.4045,2.4399,2.4519,18.1927,18.2255,21.3762,21.4876,18.4264,18.5447,1.7412,1.7592,13.7891,13.8513,57.6298,58.3839,1.7957,1.8078,4.7372,4.7458,13.0164,13.1026,9.2498,9.3708,3.6677,3.7157,0.30629,0.31030,0.04215,0.04270,2.6225,2.6568,0.07702,0.07803,4.8206,4.8837,23.5021,None,0.01350,0.01367,10.4187,10.5550,4.8193,4.8823
2022-07-26,17.8335,17.8656,12.3627,12.4434,2.4355,2.4474,18.1600,18.1927,21.3977,21.5093,18.4396,18.5580,1.7323,1.7503,13.8596,13.9221,57.7150,58.4702,1.8080,1.8201,4.7462,4.7548,13.0207,13.1069,9.2327,9.3535,3.6606,3.7085,0.30366,0.30763,0.04222,0.04278,2.6238,2.6581,0.07617,0.07717,4.8334,4.8966,23.5120,None,0.01355,0.01373,10.4376,10.5742,4.8280,4.8912
2022-07-27,17.8701,17.9023,12.3731,12.4538,2.4310,2.4430,18.1286,18.1613,21.5111,21.6232,18.5326,18.6515,1.7277,1.7456,13.8773,13.9399,57.8172,58.5737,1.8144,1.8266,4.7577,4.7663,13.0288,13.1151,9.2152,9.3358,3.6531,3.7009,0.29502,0.29888,0.04231,0.04286,2.6305,2.6649,0.07522,0.07621,4.8481,4.9115,23.5388,None,0.01353,0.01370,10.4590,10.5959,4.8379,4.9012
